timestamp,graph_nodes,graph_edges,insertion_time_nodes,insertion_time_edges
2026-06-12T05:11:34.492422,36037,128888,6,100
2026-06-12T05:15:07.585726,36037,128888,12,151
2026-06-12T05:18:40.631318,36037,128888,12,196
2026-06-12T05:22:13.953370,36037,128888,10,332
2026-06-12T05:25:46.565766,36037,128888,13,125
2026-06-12T05:29:19.626172,36037,128888,17,201
2026-06-12T05:32:53.228707,36037,128893,51,284
2026-06-12T05:36:25.942225,36037,128893,14,226
2026-06-12T05:39:59.493891,36037,128893,18,287
2026-06-12T05:43:31.710043,36037,128893,12,130
2026-06-12T05:47:04.733623,36037,128893,18,203
2026-06-12T05:50:37.843647,36037,128893,14,234
2026-06-12T05:54:10.763830,36037,128893,16,209
2026-06-12T05:57:43.755336,36037,128893,23,182
2026-06-12T06:01:16.763557,36037,128893,12,178
2026-06-12T06:04:50.766535,36037,128894,57,208
2026-06-12T06:08:24.141338,36037,128894,14,1384
2026-06-12T06:11:56.081667,36037,128894,15,274
2026-06-12T06:15:28.740399,36037,128894,12,111
2026-06-12T06:19:01.842653,36037,128894,15,169
2026-06-12T06:22:34.918367,36037,128894,11,156
2026-06-12T06:26:07.879177,36037,128894,10,153
2026-06-12T06:29:40.840133,36037,128894,11,136
2026-06-12T06:33:14.794420,36037,128898,60,426
2026-06-12T06:36:56.111358,36039,128898,224,1500
2026-06-12T06:40:27.434554,36039,128905,7,0
2026-06-12T06:44:00.108962,36039,128905,7,0
2026-06-12T06:47:33.424397,36040,128905,11,234
2026-06-12T06:51:07.152370,36040,128908,16,501
2026-06-12T06:54:39.172037,36040,128912,6,35
2026-06-12T06:58:16.384001,36041,128912,43,241
2026-06-12T07:01:50.370030,36041,128919,31,581
2026-06-12T07:05:29.707473,36042,128919,29,148
2026-06-12T07:09:08.255878,36046,128921,88,524
2026-06-12T07:12:41.137571,36046,128928,14,301
2026-06-12T07:16:14.535388,36046,128928,12,433
2026-06-12T07:19:47.339761,36046,128928,13,351
2026-06-12T07:23:20.327685,36046,128928,13,455
2026-06-12T07:26:53.389528,36046,128928,17,444
2026-06-12T07:30:27.406551,36046,128931,42,551
2026-06-12T07:33:59.964754,36046,128931,23,437
2026-06-12T07:37:31.819676,36047,128931,20,0
2026-06-12T07:41:05.511303,36047,128931,7,368
2026-06-12T07:44:38.284380,36047,128931,11,299
2026-06-12T07:48:11.720721,36047,128931,13,583
2026-06-12T07:51:44.456470,36047,128931,11,410
2026-06-12T07:55:17.481422,36047,128931,14,419
2026-06-12T07:58:51.221253,36047,128935,40,417
2026-06-12T08:02:23.620032,36047,128935,15,424
2026-06-12T08:05:56.467080,36047,128935,15,331
2026-06-12T08:09:29.521143,36047,128935,10,377
2026-06-12T08:13:02.657623,36047,128935,12,412
2026-06-12T08:16:35.615458,36047,128935,12,381
2026-06-12T08:20:08.674818,36047,128935,19,524
2026-06-12T08:23:41.622384,36047,128935,12,481
2026-06-12T08:27:15.700868,36047,128935,43,637
