Timestamp,Total_Host_CPU_%,Total_Host_Mem_MB,Ollama_CPU_%,Ollama_Mem_MB
2026-06-10T19:52:42.092259,33.6,13011.0,0.0,0.0
2026-06-10T19:53:12.193913,52.8,13051.6,0.0,0.0
2026-06-10T19:53:42.295754,60.8,13072.3,0.0,0.0
2026-06-10T19:54:12.398791,144.0,13079.2,0.0,0.0
2026-06-10T19:54:42.501587,104.0,13043.0,0.0,0.0
2026-06-10T19:55:12.604000,206.4,13075.3,0.0,0.0
2026-06-10T19:55:42.706055,73.6,13059.4,0.0,0.0
2026-06-10T19:56:12.808017,84.8,13104.4,0.0,0.0
2026-06-10T19:56:42.909911,33.6,13090.1,0.0,0.0
2026-06-10T19:57:13.012300,118.4,13077.4,0.0,0.0
2026-06-10T19:57:43.114114,420.8,13054.0,0.0,0.0
2026-06-10T19:58:13.216807,681.6,13408.9,0.0,0.0
2026-06-10T19:58:43.318481,59.2,13552.6,0.0,0.0
2026-06-10T19:59:13.420573,62.4,13418.4,0.0,0.0
2026-06-10T19:59:43.523319,65.6,13390.6,0.0,0.0
2026-06-10T20:00:13.625104,14.4,13407.5,0.0,0.0
2026-06-10T20:00:43.727315,68.8,13396.3,0.0,0.0
2026-06-10T20:01:13.829949,49.6,13423.6,0.0,0.0
2026-06-10T20:01:43.931814,62.4,13307.3,0.0,0.0
2026-06-10T20:02:14.034339,33.6,13362.4,0.0,0.0
2026-06-10T20:02:44.136466,137.6,13387.0,0.0,0.0
2026-06-10T20:03:14.237806,14.4,13108.0,0.0,0.0
2026-06-10T20:03:44.340012,403.2,13002.7,0.0,0.0
2026-06-10T20:04:14.441579,136.0,13352.4,0.0,0.0
2026-06-10T20:04:44.542714,198.4,13299.0,0.0,0.0
2026-06-10T20:05:14.643689,161.6,13337.1,0.0,0.0
2026-06-10T20:05:44.745605,70.4,13298.4,0.0,0.0
2026-06-10T20:06:14.847534,336.0,13362.8,0.0,0.0
2026-06-10T20:06:44.949080,80.0,13358.0,0.0,0.0
2026-06-10T20:07:15.050439,177.6,13388.1,0.0,0.0
2026-06-10T20:07:45.153143,60.8,13430.6,0.0,0.0
2026-06-10T20:08:15.255081,27.2,13366.4,0.0,0.0
2026-06-10T20:08:45.356802,110.4,13270.0,0.0,0.0
2026-06-10T20:09:15.459151,136.0,13324.0,0.0,0.0
2026-06-10T20:09:45.561015,176.0,13331.4,0.0,0.0
2026-06-10T20:10:15.663189,36.8,13356.5,0.0,0.0
2026-06-10T20:10:45.765483,41.6,13422.3,0.0,0.0
2026-06-10T20:11:15.867255,236.8,13750.0,0.0,0.0
2026-06-10T20:11:45.968952,155.2,13667.6,0.0,0.0
2026-06-10T20:12:16.071454,446.4,13693.1,0.0,0.0
2026-06-10T20:12:46.173268,352.0,13609.8,0.0,0.0
2026-06-10T20:13:16.274487,203.2,13663.6,0.0,0.0
2026-06-10T20:13:46.376383,65.6,13567.9,0.0,0.0
2026-06-10T20:14:16.478199,182.4,13707.3,0.0,0.0
2026-06-10T20:14:46.579739,52.8,13667.7,0.0,0.0
2026-06-10T20:15:16.682499,268.8,13695.0,0.0,0.0
2026-06-10T20:15:46.783467,75.2,13641.9,0.0,0.0
2026-06-10T20:16:16.885723,94.4,13675.0,0.0,0.0
2026-06-10T20:16:46.987480,19.2,13649.1,0.0,0.0
2026-06-10T20:17:17.090128,68.8,13660.8,0.0,0.0
2026-06-10T20:17:47.191635,116.8,13563.2,0.0,0.0
2026-06-10T20:18:17.292896,14.4,13526.4,0.0,0.0
2026-06-10T20:18:47.395597,86.4,13397.5,0.0,0.0
2026-06-10T20:19:17.496995,0.0,13068.7,0.0,0.0
2026-06-10T20:19:47.599800,56.0,13090.0,0.0,0.0
2026-06-10T20:20:17.701979,22.4,13138.8,0.0,0.0
2026-06-10T20:20:47.804986,0.0,13133.3,0.0,0.0
2026-06-10T20:21:17.907413,206.4,13196.2,0.0,0.0
2026-06-10T20:21:48.008852,137.6,13203.4,0.0,0.0
2026-06-10T20:22:18.110595,76.8,13211.5,0.0,0.0
2026-06-10T20:22:48.212824,49.6,13214.5,0.0,0.0
2026-06-10T20:23:18.315351,73.6,13251.6,0.0,0.0
2026-06-10T20:23:48.417484,33.6,13102.3,0.0,0.0
2026-06-10T20:24:18.520084,0.0,13107.2,0.0,0.0
2026-06-10T20:24:48.622286,153.6,13125.2,0.0,0.0
2026-06-10T20:25:18.723757,52.8,13155.4,0.0,0.0
2026-06-10T20:25:48.825802,208.0,13164.1,0.0,0.0
2026-06-10T20:26:18.927200,0.0,13196.3,0.0,0.0
2026-06-10T20:26:49.029042,148.8,13193.9,0.0,0.0
2026-06-10T20:27:19.131129,984.0,13360.6,0.0,0.0
2026-06-10T20:27:49.233952,83.2,13414.6,0.0,0.0
2026-06-10T20:28:19.335927,164.8,13385.0,0.0,0.0
2026-06-10T20:28:49.437477,380.8,13366.5,0.0,0.0
2026-06-10T20:29:19.538908,395.2,13447.8,0.0,0.0
2026-06-10T20:29:49.641175,244.8,13361.4,0.0,0.0
2026-06-10T20:30:19.742698,168.0,13407.2,0.0,0.0
2026-06-10T20:30:49.844479,76.8,13375.5,0.0,0.0
