timestamp,graph_nodes,graph_edges,insertion_time_nodes,insertion_time_edges
2026-06-09T13:41:02.869936,36037,128654,5,106
2026-06-09T13:41:03.759377,36037,128654,5,53
2026-06-09T13:41:04.816263,36037,128654,4,80
2026-06-09T13:41:05.812179,36037,128654,4,80
2026-06-09T13:41:06.873133,36037,128654,5,87
2026-06-09T13:41:07.929600,36037,128654,4,92
2026-06-09T13:41:08.875278,36037,128654,4,54
2026-06-09T13:41:09.873326,36037,128654,3,85
2026-06-09T13:41:10.935700,36037,128654,4,80
2026-06-09T13:41:11.914898,36037,128654,4,83
2026-06-09T13:41:12.936603,36037,128654,4,53
2026-06-09T13:41:13.929837,36037,128654,4,55
2026-06-09T13:41:14.935540,36037,128654,4,55
2026-06-09T13:41:15.953778,36037,128654,4,82
2026-06-09T13:41:17.042040,36037,128654,5,87
2026-06-09T13:41:17.959186,36037,128654,4,54
2026-06-09T13:41:18.992461,36037,128654,5,55
2026-06-09T13:41:20.047095,36037,128654,4,59
2026-06-09T13:41:21.061048,36037,128654,4,53
2026-06-09T13:41:22.055375,36037,128654,6,53
2026-06-09T13:41:23.082794,36037,128654,4,84
2026-06-09T13:41:27.208064,36039,128654,36,217
2026-06-09T13:41:28.003551,36039,128661,4,0
2026-06-09T13:41:29.014736,36039,128661,3,0
2026-06-09T13:41:30.149744,36040,128661,5,89
2026-06-09T13:41:31.349729,36040,128664,4,160
2026-06-09T13:41:32.134786,36040,128664,4,27
2026-06-09T13:41:36.461561,36041,128664,40,260
2026-06-09T13:41:37.300577,36041,128671,4,118
2026-06-09T13:41:41.303279,36042,128671,13,57
2026-06-09T13:41:45.518492,36046,128673,37,222
2026-06-09T13:41:46.476522,36046,128680,4,143
2026-06-09T13:41:47.553567,36046,128680,4,136
2026-06-09T13:41:48.573891,36046,128680,4,140
2026-06-09T13:41:49.620858,36046,128680,4,161
2026-06-09T13:41:50.601643,36046,128680,4,165
2026-06-09T13:41:51.618792,36046,128680,4,137
2026-06-09T13:41:52.721249,36046,128680,4,175
2026-06-09T13:41:53.406030,36047,128680,4,0
2026-06-09T13:41:54.750793,36047,128680,4,168
2026-06-09T13:41:55.653665,36047,128680,4,137
2026-06-09T13:41:56.812338,36047,128680,4,190
2026-06-09T13:41:57.833585,36047,128680,4,178
2026-06-09T13:41:58.819196,36047,128680,4,170
2026-06-09T13:41:59.746830,36047,128680,4,158
2026-06-09T13:42:00.806659,36047,128680,5,157
2026-06-09T13:42:01.749602,36047,128680,4,108
2026-06-09T13:42:02.830977,36047,128680,5,137
2026-06-09T13:42:03.915532,36047,128680,5,167
2026-06-09T13:42:04.926117,36047,128680,5,164
2026-06-09T13:42:05.934404,36047,128680,4,196
2026-06-09T13:42:06.951789,36047,128680,5,165
2026-06-09T13:42:08.008881,36047,128680,5,219
